Time,Active Instrument A Channel 1 Voltage Avg,Active Instrument A Channel 1 Current Avg,Active Instrument A Channel 1 Power Avg
45.3017214,3.900196552,0.01723896,0.067235331
45.4017252,3.900179386,0.019471237,0.075941319
45.501729,3.900187731,0.038868826,0.151595718
45.6017328,3.900171041,0.038829498,0.151441684
45.7017366,3.900183439,0.031856295,0.124245393
45.8017404,3.900155544,0.004545409,0.017727801
45.9017442,3.900180578,0.038860761,0.151563984
46.001748,3.90018177,0.038777169,0.151238007
46.1017518,3.900156736,0.040343743,0.15734692
46.2017556,3.900159359,0.043225802,0.168587518
46.3017594,3.90018034,0.043275971,0.168784091
46.4017632,3.90018034,0.03905239,0.152311362
46.501767,3.900167465,0.039532468,0.154183244
46.6017708,3.900200605,0.038819473,0.151403733
46.7017746,3.900190592,0.038853988,0.151537959
46.8017784,3.900187016,0.012611963,0.049189014
46.9017822,3.90016222,0.023832351,0.092950035
47.001786,3.900183439,0.039077468,0.152409294
47.1017898,3.900173426,0.040700417,0.158738685
47.2017936,3.900176287,0.042542581,0.165923564
47.3017974,3.900171757,0.043412883,0.1693177
47.4018012,3.900172949,0.041449696,0.161660982
47.501805,3.9001863,0.039065223,0.152361648
47.6018088,3.900178194,0.039084762,0.152437538
47.7018126,3.900182247,0.03900722,0.152135269
47.8018164,3.900179863,0.010339719,0.040326765
47.9018202,3.900152206,0.026283978,0.102511513
48.001824,3.900179148,0.039133273,0.152626776
48.1018278,3.900166988,0.038900148,0.151717074
48.2018316,3.900182724,0.022057932,0.086029965
48.3018354,3.900173903,0.014669984,0.057215487
48.4018392,3.900176525,0.042701535,0.166543524
48.501843,3.900178671,0.043690734,0.170401667
48.6018468,3.900166273,0.042693861,0.166513156
48.7018506,3.900166988,0.039582729,0.154379254
48.8018544,3.900195122,0.039182585,0.152819726
48.9018582,3.900196552,0.034683723,0.135273337
49.001862,3.900185347,0.021988362,0.085758688
49.1018658,3.900147915,0.018152917,0.070799061
49.2018696,3.90019536,0.026012432,0.101453566
49.3018734,3.900159121,0.030822195,0.120211465
49.4018772,3.900180578,0.039166003,0.152754486
49.501881,3.90019989,0.035540447,0.138614846
49.6018848,3.90016675,0.001691446,0.006596923
49.7018886,3.900168657,0.035869364,0.139896568
49.8018924,3.900149822,0.037058268,0.144532796
49.9018962,3.900178194,0.037775885,0.147332684
50.0019,3.900169134,0.037539069,0.146408717
50.1019038,3.900167942,0.037214402,0.145142418
50.2019076,3.900190592,0.037065353,0.144561942
50.3019114,3.900149107,0.036651563,0.14294656
50.4019152,3.900177002,0.037031669,0.144430064
50.501919,3.900134563,0.038182076,0.148915235
50.6019228,3.900165081,0.03703947,0.144460047
50.7019266,3.900184631,0.036406696,0.141992836
50.8019304,3.900166988,0.038617387,0.15061426
50.9019342,3.900182247,0.038588885,0.150503685
51.001938,3.900214195,0.012436004,0.048503081
51.1019418,3.900173426,0.0221307,0.086313567
51.2019456,3.900134563,0.03676058,0.143371208
51.3019494,3.900094748,0.03864577,0.150722166
51.4019532,3.900183916,0.015763251,0.061479578
51.501957,3.90017271,0.023605507,0.092065554
51.6019608,3.90019536,0.03839897,0.149763484
51.7019646,3.900222301,0.02800376,0.109220888
51.8019684,3.900309086,3.39E-08,1.32E-07
51.9019722,3.900303125,3.44E-08,1.34E-07
52.001976,3.900314331,0.000728008,0.002839461
52.1019798,3.900197506,0.004295472,0.016753188
52.2019836,3.900210142,0.003133857,0.0122227
52.3019874,3.900171041,0.005982777,0.023333852
52.4019912,3.900213003,0.005044509,0.01967466
